Time,ReferenceTime,DataTank.TemperaturTank,DieselData.DieselRPM,DieselData.Fuelconsumption,DieselData.NAFGear,DieselData.OperatHours,DieselData.Speed,MaschineStatus.AllradAus,MaschineStatus.AmbientPressure,MaschineStatus.AmbientTemp,MaschineStatus.CraneFktOn,MaschineStatus.DieselFuellstand,MaschineStatus.DieselWaterTemp,MaschineStatus.DiffLockOn,MaschineStatus.DriveDirecFow,MaschineStatus.DriveDirecRev,MaschineStatus.ECOModeOn,MaschineStatus.HighTempHydroOil,MaschineStatus.HighTempWater,MaschineStatus.HydroOilLevelLow,MaschineStatus.WorkHydraulikAktiv,Pumpe_Ibc_Obc_Druck.IbcP,Pumpe_Ibc_Obc_Druck.ObcP,Pumpe_Ibc_Obc_Druck.PumpeLS,Pumpe_Ibc_Obc_Druck.PumpeP,TankP.LeckoelP,TankP.LenkungA,TankP.LenkungB,TankP.TankP
2022-05-04 12:16:53,3.21,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:53,3.23,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:53,3.26,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.28,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.2,11.9,4.3
2022-05-04 12:16:54,3.3,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.32,16,798,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.34,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:54,3.37,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.39,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.41,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.43,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0.1,0.3,11.9,4.3
2022-05-04 12:16:54,3.45,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.47,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.5,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:54,3.52,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:54,3.539,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:54,3.56,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.58,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.599,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0,0.2,11.9,4.3
2022-05-04 12:16:54,3.629,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.3,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.65,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.3,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.67,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.69,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.4
2022-05-04 12:16:54,3.71,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0,0.2,11.9,4.3
2022-05-04 12:16:54,3.73,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:54,3.759,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.5,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.78,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.799,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.819,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.3,3.7,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.84,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:54,3.859,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:54,3.889,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.4,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.91,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.5,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.929,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.949,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.97,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0,0.3,11.9,4.3
2022-05-04 12:16:54,3.989,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,4.019,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,4.04,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.2,11.9,4.3
2022-05-04 12:16:54,4.059,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0.1,0.3,11.9,4.3
2022-05-04 12:16:54,4.079,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:54,4.1,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.7,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,4.129,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:54,4.149,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,4.17,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:54,4.189,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.7,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,4.209,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,4.23,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,4.249,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:54,4.279,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:55,4.299,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.319,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.339,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.359,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.379,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.409,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.429,16,801,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.449,16,801,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:55,4.469,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.489,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:55,4.519,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:55,4.539,16,801,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.4
2022-05-04 12:16:55,4.559,16,801,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.579,16,801,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:55,4.599,16,801,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.619,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:55,4.649,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:55,4.669,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.1,11.9,4.3
2022-05-04 12:16:55,4.689,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:55,4.709,16,801,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.729,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.7,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.749,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.779,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.799,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.819,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.839,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:55,4.859,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.879,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:55,4.91,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.929,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:55,4.949,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.4,11.9,4.3
2022-05-04 12:16:55,4.969,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.2,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,4.989,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.6,0,0.3,11.9,4.4
2022-05-04 12:16:55,5.019,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0,0.2,11.9,4.3
2022-05-04 12:16:55,5.039,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:55,5.059,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:55,5.079,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0.1,0.3,11.9,4.3
2022-05-04 12:16:55,5.099,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0,0.3,11.9,4.3
2022-05-04 12:16:55,5.119,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:55,5.149,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,5.169,16,801,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,12,4.3
2022-05-04 12:16:55,5.189,16,801,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:55,5.209,16,801,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0,0.3,11.9,4.3
2022-05-04 12:16:55,5.229,16,801,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,5.249,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:55,5.279,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:56,5.299,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0.1,0.2,12,4.3
2022-05-04 12:16:56,5.319,16,801,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.4,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.339,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:56,5.359,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.7,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.379,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.409,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.2,11.9,4.3
2022-05-04 12:16:56,5.429,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.449,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.469,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.7,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:56,5.49,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.51,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.4
2022-05-04 12:16:56,5.54,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.56,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0.1,0.3,11.9,4.4
2022-05-04 12:16:56,5.58,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:56,5.6,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.62,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:56,5.65,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.4
2022-05-04 12:16:56,5.67,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.69,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:56,5.71,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,12,4.3
2022-05-04 12:16:56,5.73,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.75,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.4,0,0.3,11.9,4.4
2022-05-04 12:16:56,5.78,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.8,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:56,5.82,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:56,5.84,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.3
2022-05-04 12:16:56,5.86,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0,11.9,4.3
2022-05-04 12:16:56,5.88,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0,0.1,11.9,4.3
2022-05-04 12:16:56,5.91,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.4
2022-05-04 12:16:56,5.93,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.95,16,800,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.4,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.97,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.4,0,0.3,11.9,4.3
2022-05-04 12:16:56,5.99,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:56,6.01,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,6.04,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,6.06,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:56,6.08,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.2,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:56,6.1,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.7,33.3,0,0.3,11.9,4.3
2022-05-04 12:16:56,6.12,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:56,6.14,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:56,6.17,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,6.19,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,6.21,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0,0.3,11.9,4.4
2022-05-04 12:16:56,6.23,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.2,11.9,4.4
2022-05-04 12:16:56,6.25,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.7,33.2,0,0.3,11.9,4.3
2022-05-04 12:16:56,6.27,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.3,0,0.3,11.9,4.3
2022-05-04 12:16:57,6.3,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.4,0.1,0.3,11.9,4.4
2022-05-04 12:16:57,6.32,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0,0.3,11.9,4.4
2022-05-04 12:16:57,6.34,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:57,6.36,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0.1,0.3,11.9,4.3
2022-05-04 12:16:57,6.38,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:57,6.4,16,799,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:57,6.43,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.1,0,0.3,11.9,4.3
2022-05-04 12:16:57,6.45,16,798,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:57,6.47,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:57,6.49,16,799,2.2,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.4
2022-05-04 12:16:57,6.51,16,800,2.1,2,1435,0,0,0,20,0,100,46,0,0,0,1,0,0,0,0,0,2.4,3.6,33.2,0,0.3,11.9,4.3
